==================================================
Instance parameters
--------------------------------------------------
Number of vertices:           6
Number of edges:              12
Number of partitions:         2

Density (%):                  80
Name of instance:             seed1_band_pen1.4
Is planar:                    True
==================================================

==================================================
Solver parameters
--------------------------------------------------
Method:                       R-QUBO
Peel:                         False
Decompose:                    False
Fold:                         False

QAOA Num Levels:              1
QAOA Scipy Optimizer:         brute
==================================================

  iter        avg-obj        best avg-obj       best-obj      time
     4      1.97100e+00      2.07900e+00      7.00000e+00      1s
    23      2.00600e+00      2.17700e+00      7.00000e+00      2s
    43      2.03100e+00      2.17700e+00      7.00000e+00      3s
    60      2.17600e+00      2.22500e+00      7.00000e+00      4s
    76      1.87200e+00      2.26400e+00      7.00000e+00      5s
    93      2.13700e+00      2.26400e+00      7.00000e+00      6s
   108      2.02700e+00      2.26400e+00      7.00000e+00      7s
   128      1.40500e+00      2.39500e+00      7.00000e+00      8s
   140      1.62600e+00      2.39500e+00      7.00000e+00      9s
   155      1.43800e+00      2.39500e+00      7.00000e+00     10s
   180      1.43800e+00      2.41600e+00      7.00000e+00     11s
   196      2.36500e+00      2.41600e+00      7.00000e+00     12s
   214      1.67300e+00      2.41600e+00      7.00000e+00     13s
   232      1.76100e+00      2.48200e+00      7.00000e+00     14s
   250      1.97200e+00      2.48200e+00      7.00000e+00     15s
   269      1.99800e+00      2.48200e+00      7.00000e+00     16s
   287      1.94000e+00      2.48200e+00      7.00000e+00     17s
   304      1.44200e+00      2.48200e+00      7.00000e+00     19s
   319      1.90600e+00      2.48200e+00      7.00000e+00     20s
   339      1.71500e+00      2.48200e+00      7.00000e+00     21s
   357      1.82100e+00      2.48200e+00      7.00000e+00     22s
   386      2.05600e+00      2.48200e+00      7.00000e+00     23s
   404      1.53900e+00      2.48200e+00      7.00000e+00     24s
   425      1.88300e+00      2.48200e+00      7.00000e+00     25s
   441      1.73400e+00      2.48200e+00      7.00000e+00     26s
   461      2.06200e+00      2.48200e+00      7.00000e+00     27s
   475      2.04000e+00      2.48200e+00      7.00000e+00     28s
   492      1.61900e+00      2.48200e+00      7.00000e+00     29s
   509      1.83200e+00      2.48200e+00      7.00000e+00     30s
   529      1.71000e+00      2.48200e+00      7.00000e+00     31s
   546      1.77800e+00      2.48200e+00      7.00000e+00     32s
   564      1.94400e+00      2.48200e+00      7.00000e+00     33s
   586      2.02600e+00      2.48200e+00      7.00000e+00     34s
